   DummyChannelData serviceData[] = 
   {
      { 1,   ChannelInfo::eTV, "BBC ONE", 0x233a, 0x1041, 0x1041, 0, "BBC", false, false, true, true },
{ 1000, 80, 2, {{ "/svygf", 1 }, { "/kwcyrt", 2 }}, 0, true, "CBeebies. Fruity Fun: Animated series set in the magical land of Nara. Lau Lau watches Nok Tok make seeds from fir cones as a present for the birds. Now Lau Lau wants a present for Nok Tok. [S]", 0x233a, 0x4440, 0x4082, 1318689000, NULL, true, 0, 0, false, false, 0, 65576048, 0, 1, 1318687800, "Waybuloo", false},
{ 1000, 160, 2, {{ "/1re93b", 1 }, { "/kutn3a", 2 }}, 0, true, "5/6. Tom Cruise and Cameron Diaz attempt to set lap times around the Top Gear test track. Plus, Richard Hammond is in Sweden for a race against some hardcore snowmobilers. [S]", 0x233a, 0x4440, 0x4082, 1318795200, NULL, true, 0, 0, false, false, 0, 65576053, 0, 1, 1318792500, "Top Gear", false},
{ 1000, 32, 2, {{ "/23vbxa", 1 }, { "/kwdrt4", 2 }}, 0, true, "Ravenscar to Hull: Neil Oliver is in Hull to retrace the footsteps of 19th-century immigrants who passed through the port on their way to a new life in the New World. [S]", 0x233a, 0x4440, 0x4082, 1318528800, NULL, true, 0, 0, false, false, 0, 65576060, 0, 1, 1318527900, "Coast", false},
{ 1000, 0, 0, { }, 0, true, "Preview of upcoming programmes in HD from the BBC: live sport, national events, landmark drama, world-class documentaries and more. The BBC as you have never experienced it before. [S]", 0x233a, 0x4440, 0x4082, 1318431600, NULL, true, 0, 0, false, false, 0, 65576099, 0, 1, 1318395600, "BBC HD Preview", false},
{ 1000, 240, 2, {{ "/1fhnu1", 1 }, { "/kl7kut", 2 }}, 0, true, "In Pursuit: Heston helps a desperate teenager come to terms with his boyfriend's decision not to continue his treatment for terminal cancer, while Mrs Tembe meets an unusual plumber. [AD,S]", 0x233a, 0x4440, 0x4082, 1318433400, NULL, true, 0, 0, false, false, 0, 65576100, 0, 1, 1318431600, "Doctors", false},
{ 1000, 160, 2, {{ "/23uy9a", 1 }, { "/kv31mv", 2 }}, 0, true, "Weston: Paul Martin and experts Anita Manning and Michael Baggott visit Weston-Super-Mare. Anita is captivated by an oil painting of a rural scene. [S]", 0x233a, 0x4440, 0x4082, 1318436100, NULL, true, 0, 0, false, false, 0, 65576101, 0, 1, 1318433400, "Flog It!", false},
{ 1000, 160, 2, {{ "/247n89", 1 }, { "/kw798i", 2 }}, 0, true, "James Braxton and Jonathan Pratt are determined to up their games as they head from Stratford-upon-Avon to the auction in Frome, Somerset. [S]", 0x233a, 0x4440, 0x4082, 1318438800, NULL, true, 0, 0, false, false, 0, 65576102, 0, 1, 1318436100, "Antiques Road Trip", false},
{ 1000, 160, 2, {{ "/23v5g0", 1 }, { "/kwq5y4", 2 }}, 0, true, "2/3. Stephen Mangan, Sue Perkins and Alison Steadman travel the UK. Stephen Mangan leads Sue Perkins and Alison Steadman on a journey across Ireland, back to where his parents lived. [AD,S]", 0x233a, 0x4440, 0x4082, 1318449600, NULL, true, 0, 0, false, false, 0, 65576106, 0, 1, 1318446000, "All Roads Lead Home", false},
{ 1000, 240, 2, {{ "/1fh768", 1 }, { "/kwdspx", 2 }}, 0, true, "4/6. The supernatural world of the Fades threatens to cut Paul off from his old life following his accident and a deadly stranger appears in town. Contains strong language and disturbing scenes.  [S]", 0x233a, 0x4440, 0x4082, 1318453200, "Contains disturbing scenes and strong language.", true, 0, 0, false, false, 0, 65576107, 0, 1, 1318449600, "The Fades", false},
{ 1000, 48, 2, {{ "/15ckv0", 1 }, { "/kwq6fz", 2 }}, 0, true, "2/6. Fugue: Comedy featuring Scotland's string-vested, beer-guzzling sage. Mary and Ella form a girl band while Rab and Jamesie set up as sexy male cleaners. Contains adult humour.  [S]", 0x233a, 0x4440, 0x4082, 1318455000, "Contains adult humour.", true, 0, 0, false, false, 0, 65576109, 0, 1, 1318453200, "Rab C Nesbitt", false},
{ 1000, 240, 2, {{ "/4j62dh", 1 }, { "/kw76x4", 2 }}, 0, true, "1/13. Your Secrets Are Safe: Acclaimed American legal drama. Ellen prosecutes Patty's new client, who tries to keep his wife and son out of the criminal investigation. Contains adult themes.  [AD,S]", 0x233a, 0x4440, 0x4082, 1318464600, "Contains adult themes.", true, 0, 0, false, false, 0, 65576112, 0, 1, 1318461600, "Damages", false},
{ 1000, 0, 0, { }, 0, true, "Preview of upcoming programmes in HD from the BBC: live sport, national events, landmark drama, world-class documentaries and more. The BBC as you have never experienced it before. [S]", 0x233a, 0x4440, 0x4082, 1318482000, NULL, true, 0, 0, false, false, 0, 65576115, 0, 1, 1318468200, "BBC HD Preview", false},
{ 1000, 0, 0, { }, 0, true, "Preview of upcoming programmes in HD from the BBC: live sport, national events, landmark drama, world-class documentaries and more. The BBC as you have never experienced it before. [S]", 0x233a, 0x4440, 0x4082, 1318518000, NULL, true, 0, 0, false, false, 0, 65576116, 0, 1, 1318482000, "BBC HD Preview", false},
{ 1000, 240, 2, {{ "/1fhnr9", 1 }, { "/kl7kut", 2 }}, 0, true, "Distraction: DCI Driver tries to get Harrison to confess before his solicitor can find a loophole, while Julia struggles to get things back to normal as Kevin returns to work. [AD,S]", 0x233a, 0x4440, 0x4082, 1318519800, NULL, true, 0, 0, false, false, 0, 65576117, 0, 1, 1318518000, "Doctors", false},
{ 1000, 160, 2, {{ "/23uytz", 1 }, { "/kv31mv", 2 }}, 0, true, "Truro: Paul Martin is joined by experts David Barby and David Fletcher at Truro Cathedral, where there is a massive surprise at auction when one item exceeds all expectations. [S]", 0x233a, 0x4440, 0x4082, 1318522500, NULL, true, 0, 0, false, false, 0, 65576118, 0, 1, 1318519800, "Flog It!", false},
{ 1000, 160, 2, {{ "/247n8a", 1 }, { "/kw798i", 2 }}, 0, true, "On day four of James Braxton and Jonathan Pratt's road trip, they scour local antiques shops between Wells and the auction in Crewkerne. [S]", 0x233a, 0x4440, 0x4082, 1318525200, NULL, true, 0, 0, false, false, 0, 65576119, 0, 1, 1318522500, "Antiques Road Trip", false},
{ 1000, 32, 2, {{ "/2410mp", 1 }, { "/kvfgzx", 2 }}, 0, true, "10/10. Tracey Emin: Celebrity genealogy series. Controversial artist Tracey Emin sets out to learn about her East End roots, and is shocked and delighted to discover an unusual heritage. [AD,S]", 0x233a, 0x4440, 0x4082, 1318536000, NULL, true, 0, 0, false, false, 0, 65576123, 0, 1, 1318532400, "Who Do You Think You Are?", false},
{ 1000, 32, 2, {{ "/23v4ie", 1 }, { "/kwq6gx", 2 }}, 0, true, "...Electricity. 2/3. The Age of Invention: How harnessing the link between magnetism and electricity transformed the world. [S]", 0x233a, 0x4440, 0x4082, 1318546800, NULL, true, 0, 0, false, false, 0, 65576125, 0, 1, 1318543200, "Shock and Awe: The Story of...", false},
{ 1000, 32, 1, { { "/2410mp", 1 } }, 0, true, "10/10. Tracey Emin: Celebrity genealogy series. Controversial artist Tracey Emin sets out to learn about her East End roots, and is shocked and delighted to discover an unusual heritage. [AD,S]", 0x233a, 0x4440, 0x4082, 1318550400, NULL, true, 0, 0, false, false, 0, 65576128, 0, 1, 1318546800, "Who Do You Think You Are?", false},
{ 1000, 0, 0, { }, 0, true, "Preview of upcoming programmes in HD from the BBC: live sport, national events, landmark drama, world-class documentaries and more. The BBC as you have never experienced it before. [S]", 0x233a, 0x4440, 0x4082, 1318568400, NULL, true, 0, 0, false, false, 0, 65576130, 0, 1, 1318554000, "BBC HD Preview", false},
{ 1000, 0, 0, { }, 0, true, "Preview of upcoming programmes in HD from the BBC: live sport, national events, landmark drama, world-class documentaries and more. The BBC as you have never experienced it before. [S]", 0x233a, 0x4440, 0x4082, 1318604400, NULL, true, 0, 0, false, false, 0, 65576131, 0, 1, 1318568400, "BBC HD Preview", false},
{ 1000, 240, 2, {{ "/1fhnra", 1 }, { "/kl7kut", 2 }}, 0, true, "Running On Empty: Elaine causes relationship problems for a sexually inexperienced woman when she reveals her secret to her boyfriend. Jack gets home from hospital. [AD,S]", 0x233a, 0x4440, 0x4082, 1318606200, NULL, true, 0, 0, false, false, 0, 65576132, 0, 1, 1318604400, "Doctors", false},
{ 1000, 160, 2, {{ "/23uyup", 1 }, { "/kv31mv", 2 }}, 0, true, "Warwick Castle: Paul Martin is joined by experts Anita Manning and Thomas Plant. Items include a Georgian silver wine funnel and a 1920s McVitie's biscuit barrel. [S]", 0x233a, 0x4440, 0x4082, 1318608900, NULL, true, 0, 0, false, false, 0, 65576133, 0, 1, 1318606200, "Flog It!", false},
{ 1000, 160, 2, {{ "/247n8b", 1 }, { "/kw798i", 2 }}, 0, true, "James Braxton and Jonathan Pratt's fifth leg of their journey takes them from Crewkerne in Somerset to Lostwithiel in Cornwall for their final auction showdown. [S]", 0x233a, 0x4440, 0x4082, 1318611600, NULL, true, 0, 0, false, false, 0, 65576134, 0, 1, 1318608900, "Antiques Road Trip", false},
{ 1000, 160, 2, {{ "/23vc3r", 1 }, { "/kwcyr3", 2 }}, 0, true, "Andrew Graham-Dixon and Alastair Sooke present from the Frieze Art Fair. Artist Ryan Gander talks to Christian Jankowski about his Frieze project, a luxury yacht. [S]", 0x233a, 0x4440, 0x4082, 1318618800, NULL, true, 0, 0, false, false, 0, 65576137, 0, 1, 1318615200, "The Culture Show", false},
{ 1000, 160, 2, {{ "/23v566", 1 }, { "/kt943f", 2 }}, 0, true, "Monty is planning for next summer by sowing a batch of sweet peas, while Carol Klein is at Thorp Perrow Arboretum in Yorkshire admiring the onset of the autumn display. [S]", 0x233a, 0x4440, 0x4082, 1318620600, NULL, true, 0, 0, false, false, 0, 65576138, 0, 1, 1318618800, "Gardeners' World", false},
{ 1000, 32, 2, {{ "/23v5tc", 1 }, { "/kwq5ym", 2 }}, 0, true, "2/8. Informal live discussion show after the main Autumnwatch programme. Join Chris, Michaela and Martin as they delve into autumn's progress. Get involved at bbc.co.uk/autumnwatch. [S]", 0x233a, 0x4440, 0x4082, 1318626000, NULL, true, 0, 0, false, false, 0, 65576140, 0, 1, 1318624200, "Autumnwatch Unsprung", false},
{ 1000, 48, 2, {{ "/1rkcia", 1 }, { "/kw1zny", 2 }}, 0, true, "6/16. Inventive: Stephen Fry waxes inventive with Nina Conti, Sean Lock, Bill Bailey and Alan Davies. [S]", 0x233a, 0x4440, 0x4082, 1318627800, NULL, true, 0, 0, false, false, 0, 65576141, 0, 1, 1318626000, "QI", false},
{ 1000, 48, 2, {{ "/1rkdic", 1 }, { "/kw1zn9", 2 }}, 0, true, "6/9. Rob Brydon hosts the comedy panel show, with team captains David Mitchell and Lee Mack, and guest panellists Frank Skinner, Bill Oddie, Jon Richardson and Sarah Millican. [S]", 0x233a, 0x4440, 0x4082, 1318629600, NULL, true, 0, 0, false, false, 0, 65576142, 0, 1, 1318627800, "Would I Lie to You?", false},
{ 1000, 48, 2, {{ "/1rfqo7", 1 }, { "/kvr2y4", 2 }}, 0, true, "5/6. Sketch show with David Mitchell and Robert Webb. Features two cellists who want to build an airport, some bad news about toast, and a row about pens. Contains some strong language.  [S]", 0x233a, 0x4440, 0x4082, 1318631400, "Contains some strong language.", true, 0, 0, false, false, 0, 65576143, 0, 1, 1318629600, "That Mitchell and Webb Look", false},
{ 1000, 32, 2, {{ "/23vbzl", 1 }, { "/kwdrt4", 2 }}, 0, true, "North Devon and Somerset Coasts: Documentary series. Neil Oliver is introduced to the joys of Victorian-style sea bathing in Ilfracombe, and Nick Crane climbs Exmoor's sea cliffs. [S]", 0x233a, 0x4440, 0x4082, 1318442400, NULL, true, 0, 0, false, false, 0, 65576144, 0, 1, 1318441500, "Coast", false},
{ 1000, 48, 2, {{ "/23vc6i", 1 }, { "/kwds5q", 2 }}, 0, true, "4/9. Joining Jools are veteran British rock singer Peter Gabriel, The Horrors, Noah & the Whale, online sensation Lana Del Rey, and Mercury-nominated Ghostpoet. [S]", 0x233a, 0x4440, 0x4082, 1318636500, NULL, true, 0, 0, false, false, 0, 65576145, 0, 1, 1318632600, "Later... with Jools Holland", false},
{ 1000, 0, 0, { }, 0, true, "Preview of upcoming programmes in HD from the BBC: live sport, national events, landmark drama, world-class documentaries and more. The BBC as you have never experienced it before. [S]", 0x233a, 0x4440, 0x4082, 1318654800, NULL, true, 0, 0, false, false, 0, 65576149, 0, 1, 1318640100, "BBC HD Preview", false},
{ 1000, 160, 2, {{ "/24113m", 1 }, { "/kwr89a", 2 }}, 0, true, "3/20. Series following UK self-builders. Peter and Anne Chalke are mad about everything Danish and they have sold their current home so they can build a Scandinavian-inspired house. [S]", 0x233a, 0x4440, 0x4082, 1318441500, NULL, true, 0, 0, false, false, 0, 65576182, 0, 1, 1318438800, "To Build or Not to Build", false},
{ 1000, 32, 2, {{ "/23v28h", 1 }, { "/kwvee5", 2 }}, 0, true, "3/4. Age of Cosmology: Neil Oliver continues the epic story of how Britain and its people came to be. He explores the age of the first cosmological priests, back in the Stone Age. [AD,S]", 0x233a, 0x4440, 0x4082, 1318446000, NULL, true, 0, 0, false, false, 0, 65576185, 0, 1, 1318442400, "A History of Ancient Britain", false},
{ 1000, 160, 2, {{ "/24113t", 1 }, { "/kwr89a", 2 }}, 0, true, "4/20. Series following UK self-builders. Will Michael Howlett succeed in building two eco-houses out of straw in Pembroke Dock, or will this ambitious project be the final straw? [S]", 0x233a, 0x4440, 0x4082, 1318527900, NULL, true, 0, 0, false, false, 0, 65576190, 0, 1, 1318525200, "To Build or Not to Build", false},
{ 1000, 32, 2, {{ "/23v28i", 1 }, { "/kwvee5", 2 }}, 0, true, "4/4. Age of Bronze: Neil Oliver continues his tour of Britain's past with the arrival of metals and how they ushered in a new age of social mobility, international trade and village life. [AD,S]", 0x233a, 0x4440, 0x4082, 1318532400, NULL, true, 0, 0, false, false, 0, 65576193, 0, 1, 1318528800, "A History of Ancient Britain", false},
{ 1000, 32, 2, {{ "/23vbjq", 1 }, { "/kwq6fh", 2 }}, 0, true, "2/3. 1940-1965: A history of Britain's mixed-race community. George Alagiah tells the story of GI babies and the boom in mixed-race couples following mass migration. [AD,S]", 0x233a, 0x4440, 0x4082, 1318539600, NULL, true, 0, 0, false, false, 0, 65576195, 0, 1, 1318536000, "Mixed Britannia", false},
{ 1000, 160, 2, {{ "/24113f", 1 }, { "/kwr89a", 2 }}, 0, true, "5/20. Series following UK self-builders. A retired couple sell their spacious family home in Edwalton, Nottingham, to build a modern, German kit-home just around the corner. [S]", 0x233a, 0x4440, 0x4082, 1318614300, NULL, true, 0, 0, false, false, 0, 65576199, 0, 1, 1318611600, "To Build or Not to Build", false},
